street,house,zip_code,latitude,longitude
2-я Центральная улица,134а,420129,55.743578,49.287586
2-я Центральная улица,134б,420129,55.743289,49.287353
2-я Центральная улица,137,420129,55.74412,49.293398
2-я Центральная улица,138а,420129,55.743416,49.288314
2-я Центральная улица,138в,420129,55.743254,49.288296
2-я Центральная улица,138г,420129,55.743122,49.288206
2-я Центральная улица,140а,420129,55.743786,49.288404
2-я Центральная улица,141,420129,55.743892,49.295348
2-я Центральная улица,144а,420129,55.743578,49.290164
2-я Центральная улица,145,420129,55.743821,49.295932
2-я Центральная улица,147Б,420129,55.743872,49.296911
2-я Центральная улица,147а,420129,55.743933,49.296596
2-я Центральная улица,149а,420129,55.743816,49.297207
2-я Центральная улица,153,420129,55.74339,49.297719
2-я Центральная улица,153б,420129,55.7437,49.297944
2-я Центральная улица,155,420129,55.743254,49.297899
2-я Центральная улица,155в,420129,55.74372,49.298357
2-я Центральная улица,159Б,420129,55.743304,49.299264
2-я Центральная улица,159в,420129,55.743441,49.299417
2-я Центральная улица,161,420129,55.742696,49.299363
2-я Центральная улица,163,420129,55.742595,49.299579
2-я Центральная улица,163б,420129,55.742762,49.299839
2-я Центральная улица,165,420129,55.742271,49.300019
2-я Центральная улица,166,420129,55.743061,49.29736
2-я Центральная улица,172,420129,55.742823,49.298213
2-я Центральная улица,172а,420129,55.742711,49.298447
2-я Центральная улица,174,420129,55.74263,49.298644
2-я Центральная улица,176,420129,55.742428,49.299166
2-я Центральная улица,176а,420129,55.742281,49.29913
2-я Центральная улица,178,420129,55.742286,49.299489
2-я Центральная улица,178а,420129,55.742002,49.299103
2-я Центральная улица,180,420129,55.742164,49.299696
2-я Центральная улица,182,420129,55.742048,49.299938
2-я Центральная улица,182б,420129,55.741744,49.299606
2-я Центральная улица,184а,420129,55.741799,49.300423
2-я Центральная улица,184б,420129,55.741652,49.299857
2-я Школьная улица,1,420099,55.896231,49.137478
2-я Школьная улица,2,420099,55.896231,49.137478
2-я Школьная улица,3,420099,55.895944,49.137469
Улица 25-го Октября,2 к. 7,420032,55.815165,49.06484
Улица 25-го Октября,4,420032,55.814912,49.063933
Улица 25-го Октября,5,420032,55.814497,49.063133
Улица 25-го Октября,6,420032,55.815418,49.063528
Улица 25-го Октября,9 к. 7,420032,55.814543,49.061202
Улица 25-го Октября,11,420032,55.81474,49.059854
Улица 25-го Октября,13 к. 6,420032,55.81474,49.058471
Улица 25-го Октября,14,420032,55.815048,49.062576
Улица 25-го Октября,16 к. 9,420032,55.815428,49.061417
Улица 25-го Октября,20 к. 8,420032,55.815372,49.059423
3-я Давликеевская улица,1,420055,55.699492,49.150036
3-я Давликеевская улица,3,420055,55.699294,49.149731
3-я Давликеевская улица,5,420055,55.699188,49.149596
3-я Давликеевская улица,6,420055,55.699949,49.149919
3-я Давликеевская улица,7,420055,55.699188,49.149596
3-я Давликеевская улица,8,420055,55.699949,49.149919
3-я Давликеевская улица,9,420055,55.698843,49.149147
3-я Давликеевская улица,11,420055,55.69864,49.148868
3-я Давликеевская улица,12,420055,55.699761,49.149515
3-я Давликеевская улица,13,420055,55.698457,49.148599
3-я Давликеевская улица,14,420055,55.699629,49.149156
3-я Давликеевская улица,16,420055,55.699233,49.148779
3-я Давликеевская улица,17,420055,55.698087,49.148078
3-я Давликеевская улица,18,420055,55.699025,49.148491
3-я Давликеевская улица,19,420055,55.697894,49.147817
3-я Давликеевская улица,20,420055,55.699025,49.148491
3-я Давликеевская улица,21,420055,55.697676,49.147494
3-я Давликеевская улица,22,420055,55.698782,49.148114
3-я Давликеевская улица,23,420055,55.697381,49.147485
3-я Давликеевская улица,24,420055,55.698569,49.147826
3-я Давликеевская улица,25,420055,55.697331,49.146919
3-я Давликеевская улица,26,420055,55.698366,49.147584
3-я Давликеевская улица,27,420055,55.696976,49.14647
3-я Давликеевская улица,28,420055,55.698102,49.147189
3-я Давликеевская улица,29,420055,55.696803,49.146227
3-я Давликеевская улица,30а,420055,55.698168,49.146407
3-я Давликеевская улица,31,420055,55.696615,49.14629
3-я Давликеевская улица,31а,420055,55.69659,49.145904
3-я Давликеевская улица,33,420055,55.696478,49.145715
3-я Давликеевская улица,35,420055,55.696291,49.145446
3-я Давликеевская улица,36,420055,55.697524,49.146317
3-я Давликеевская улица,37,420055,55.696149,49.145257
3-я Давликеевская улица,38,420055,55.697219,49.145922
3-я Давликеевская улица,39,420055,55.695748,49.144763
3-я Давликеевская улица,39А,420055,55.695915,49.144943
3-я Давликеевская улица,40,420055,55.69726,49.145266
3-я Давликеевская улица,40а,420055,55.69726,49.145266
3-я Давликеевская улица,41,420055,55.695621,49.144476
3-я Давликеевская улица,42 к. 1,420055,55.696894,49.14541
3-я Давликеевская улица,43,420055,55.695489,49.144251
3-я Давликеевская улица,44,420055,55.696656,49.145033
3-я Давликеевская улица,45,420055,55.695301,49.144008
3-я Давликеевская улица,46,420055,55.696463,49.144853
3-я Давликеевская улица,47,420055,55.695174,49.143928
3-я Давликеевская улица,48,420055,55.696321,49.144673
3-я Давликеевская улица,49,420055,55.695017,49.143712
3-я Давликеевская улица,50,420055,55.696149,49.144431
3-я Давликеевская улица,51,420055,55.695017,49.143712
3-я Давликеевская улица,52,420055,55.696012,49.144215
3-я Давликеевская улица,53,420055,55.69484,49.143434
3-я Давликеевская улица,54,420055,55.695844,49.143982
3-я Давликеевская улица,55,420055,55.69453,49.142895
3-я Давликеевская улица,56,420055,55.695712,49.143775
3-я Давликеевская улица,57,420055,55.69453,49.142895
3-я Давликеевская улица,58,420055,55.695545,49.143487
3-я Давликеевская улица,59,420055,55.69453,49.142895
3-я Давликеевская улица,60,420055,55.695352,49.143155
3-я Давликеевская улица,61,420055,55.693003,49.140703
3-я Давликеевская улица,62,420055,55.695103,49.142859
3-я Давликеевская улица,63,420055,55.693003,49.140703
3-я Давликеевская улица,64,420055,55.694901,49.142598
3-я Давликеевская улица,65,420055,55.692678,49.140245
3-я Давликеевская улица,66,420055,55.694779,49.1424
3-я Давликеевская улица,67,420055,55.692516,49.140002
3-я Давликеевская улица,68,420055,55.694627,49.142104
3-я Давликеевская улица,69,420055,55.692358,49.139733
3-я Давликеевская улица,70,420055,55.69452,49.141987
3-я Давликеевская улица,71,420055,55.692191,49.139598
3-я Давликеевская улица,73,420055,55.69175,49.138861
3-я Давликеевская улица,75,420055,55.691582,49.13861
3-я Давликеевская улица,79,420055,55.691288,49.138196
3-я Давликеевская улица,82,420055,55.693049,49.139831
3-я Давликеевская улица,84,420055,55.692764,49.139274
3-я Давликеевская улица,86,420055,55.692521,49.13905
3-я Давликеевская улица,88,420055,55.692186,49.138556
3-я Давликеевская улица,90,420055,55.691947,49.138089
3-я Давликеевская улица,92,420055,55.691668,49.137765
